country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Portugal,PRT,Europe,10298252,deaths,21,2020-35,4.272569752614327,1827,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,22,2020-36,4.175465894600365,1849,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,28,2020-37,4.855192900698099,1877,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2020-38,7.4769970670750725,1926,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,37,2020-39,8.35093178920073,1963,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,61,2020-40,9.516178085368274,2024,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,81,2020-41,13.788747837982601,2105,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,105,2020-42,18.06131759059693,2210,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,146,2020-43,24.37306836150446,2356,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,245,2020-44,37.96760848345914,2601,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,377,2020-45,60.39859968468435,2978,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,527,2020-46,87.78188764462163,3505,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,480,2020-47,97.78358502005972,3985,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,532,2020-48,98.26910431012952,4517,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,534,2020-49,103.51271264288347,5051,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,609,2020-50,110.98970970995855,5660,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,543,2020-51,111.8636444320842,6203,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,492,2020-52,100.50249304445065,6695,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,530,2020-53,99.24014289026914,7225,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,745,2021-01,123.80741896780152,7970,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,1109,2021-02,180.03055275788552,9079,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,1698,2021-03,272.57052944519126,10777,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,2014,2021-04,360.4495209478269,12791,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,1587,2021-05,349.6709927082771,14378,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,1034,2021-06,254.50921185459435,15412,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,608,2021-07,159.44453485892558,16020,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,326,2021-08,90.6950033850405,16346,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,209,2021-09,51.95056403746966,16555,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,130,2021-10,32.91820786673311,16685,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,88,2021-11,21.16864104704371,16773,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,59,2021-12,14.274267128052411,16832,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,42,2021-13,9.80748965941016,16874,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,34,2021-14,7.379893209061111,16908,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,27,2021-15,5.923335338851681,16935,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,19,2021-16,4.466777468642251,16954,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,13,2021-17,3.1073234564467835,16967,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,15,2021-18,2.7189080243909354,16982,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,17,2021-19,3.1073234564467835,16999,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,7,2021-20,2.3304925923350877,17006,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,7,2021-21,1.3594540121954677,17013,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,12,2021-22,1.8449733022652777,17025,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,10,2021-23,2.1362848763071636,17035,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,22,2021-24,3.1073234564467835,17057,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,19,2021-25,3.9812581785724412,17076,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,31,2021-26,4.855192900698099,17107,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2021-27,7.768308641116959,17156,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,52,2021-28,9.80748965941016,17208,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,86,2021-29,13.400332405926754,17294,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,79,2021-30,16.022136572303726,17373,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,103,2021-31,17.67290215854108,17476,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,89,2021-32,18.6439407386807,17565,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,70,2021-33,15.439513424219955,17635,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,83,2021-34,14.856890276136182,17718,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,80,2021-35,15.827928856275802,17798,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,56,2021-36,13.206124689898829,17854,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,48,2021-37,10.098801233452045,17902,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,40,2021-38,8.545139505228654,17942,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,45,2021-39,8.253827931186768,17987,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2021-40,9.127762653312427,18036,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,51,2021-41,9.710385801396198,18087,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,38,2021-42,8.642243363242617,18125,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,25,2021-43,6.117543054879604,18150,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,45,2021-44,6.797270060977339,18195,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,60,2021-45,10.195905091466008,18255,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,79,2021-46,13.497436263940715,18334,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,92,2021-47,16.6047597203875,18426,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,122,2021-48,20.780225614987863,18548,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,122,2021-49,23.693341355406723,18670,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,125,2021-50,23.98465292944861,18795,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,93,2021-51,21.16864104704371,18888,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,114,2021-52,20.10049860889013,19002,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,133,2022-01,23.98465292944861,19135,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,205,2022-02,32.821104008719146,19340,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,281,2022-03,47.19247499478552,19621,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,292,2022-04,55.640510642000216,19913,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,355,2022-05,62.8261961350334,20268,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,301,2022-06,63.70013085715906,20569,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,298,2022-07,58.165210950363225,20867,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,202,2022-08,48.55192900698099,21069,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,155,2022-09,34.66607731098443,21224,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,140,2022-10,28.645638114118785,21364,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,127,2022-11,25.926730089727847,21491,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,158,2022-12,27.674599533979165,21649,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,150,2022-13,29.90798826830029,21799,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,152,2022-14,29.325365120216517,21951,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,145,2022-15,28.839845830146707,22096,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,127,2022-16,26.412249379797657,22223,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,128,2022-17,24.761483793560306,22351,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,131,2022-18,25.149899225616153,22482,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,192,2022-19,31.36454613850972,22674,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,223,2022-20,40.29810107579422,22897,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,231,2022-21,44.08515153833874,23128,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,294,2022-22,50.97952545733004,23422,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,262,2022-23,53.98974505576286,23684,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,269,2022-24,51.56214860541381,23953,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,155,2022-25,41.17203579791988,24108,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,136,2022-26,28.257222682062938,24244,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,139,2022-27,26.703560953839546,24383,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,119,2022-28,25.05279536760219,24502,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,83,2022-29,19.61497931882032,24585,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,70,2022-30,14.856890276136182,24655,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,70,2022-31,13.594540121954678,24725,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,57,2022-32,12.332189967773171,24782,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,39,2022-33,9.32197036934035,24821,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,45,2022-34,8.156724073172807,24866,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,48,2022-35,9.030658795298464,24914,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,39,2022-36,8.448035647214692,24953,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,41,2022-37,7.768308641116959,24994,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,42,2022-38,8.059620215158844,25036,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,50,2022-39,8.933554937284502,25086,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,41,2022-40,8.83645107927054,25127,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,47,2022-41,8.545139505228654,25174,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,50,2022-42,9.419074227354312,25224,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,61,2022-43,10.77852823954978,25285,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2022-44,10.681424381535818,25334,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,55,2022-45,10.098801233452045,25389,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,48,2022-46,10.001697375438084,25437,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,60,2022-47,10.487216665507894,25497,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,69,2022-48,12.526397683801095,25566,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,72,2022-49,13.691643979968639,25638,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,70,2022-50,13.788747837982601,25708,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,59,2022-51,12.526397683801095,25767,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2022-52,10.487216665507894,25816,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,59,2023-01,10.487216665507894,25875,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,58,2023-02,11.361151387633551,25933,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,64,2023-03,11.846670677703361,25997,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,32,2023-04,9.32197036934035,26029,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,26,2023-05,5.632023764809795,26055,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,51,2023-06,7.4769970670750725,26106,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,56,2023-07,10.390112807493932,26162,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,50,2023-08,10.29300894947997,26212,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,48,2023-09,9.516178085368274,26260,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,34,2023-10,7.9625163571448825,26294,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-05,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-06,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-07,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-08,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3,2020-09,NA,3,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14,2020-10,0.08853400294203699,17,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,177,2020-11,0.9947055624664156,194,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,407,2020-12,3.041403395185271,601,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1409,2020-13,9.457514667219952,2010,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2210,2020-14,18.847326861601875,4220,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2541,2020-15,24.74264988103634,6761,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2469,2020-16,26.0914914552709,9230,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2411,2020-17,25.41446672689062,11641,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2237,2020-18,24.206237980858116,13878,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1784,2020-19,20.94089563705475,15662,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1461,2020-20,16.899578796877062,17123,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1398,2020-21,14.889336141840221,18521,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1134,2020-22,13.18635855583751,19655,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1250,2020-23,12.415591941989188,20905,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1692,2020-24,15.321590391498402,22597,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2017,2020-25,19.316036288942072,24614,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2430,2020-26,23.159453593131676,27044,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2736,2020-27,26.90392112932724,29780,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4038,2020-28,35.27819623113874,33818,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5778,2020-29,51.12057487523736,39596,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8133,2020-30,72.44685381921627,47729,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8303,2020-31,85.59675719737177,56032,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8368,2020-32,86.82060959098229,64400,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8157,2020-33,86.06025874218597,72557,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8021,2020-34,84.25312350566321,80578,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8139,2020-35,84.15938162019516,88717,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8387,2020-36,86.06546662471196,97104,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8406,2020-37,87.45597125915455,105510,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9795,2020-38,94.7886698557656,115305,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10722,2020-39,106.85012578598665,126027,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14143,2020-40,129.4939990090441,140170,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,21397,2020-41,185.08814497411734,161567,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,26115,2020-42,247.4369145754154,187682,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30747,2020-43,296.13061619353573,218429,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,41857,2020-44,378.113102917862,260286,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,53582,2020-45,497.0351003991217,313868,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56981,2020-46,575.7991157223786,370849,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,57962,2020-47,598.6096411862682,428811,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51773,2020-48,571.4869889908488,480584,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,42839,2020-49,492.7281815501179,523423,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,40758,2020-50,435.3633555262039,564181,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,33674,2020-51,387.633112175394,597855,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23896,2020-52,299.8177970219453,621751,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24961,2020-53,254.44151657288833,646712,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29408,2021-01,283.1473650562123,676120,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,20757,2021-02,261.2534269168992,696877,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17384,2021-03,198.633847424249,714261,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17240,2021-04,180.31772458029934,731501,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16659,2021-05,176.54200974894778,748160,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16497,2021-06,172.67255303212815,764657,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18404,2021-07,181.76030804000195,783061,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23065,2021-08,215.96568047078424,806126,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,27211,2021-09,261.8315018772854,833337,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,32560,2021-10,311.28034646167606,865897,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,38122,2021-11,368.10355270288585,904019,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39494,2021-12,404.21501013818494,943513,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,37266,2021-13,399.75706269592706,980779,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30083,2021-14,350.7456802437206,1010862,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22124,2021-15,271.8879230349956,1032986,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16106,2021-16,199.0973489690632,1049092,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10402,2021-17,138.05054999926568,1059494,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8313,2021-18,97.46552147413072,1067807,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5399,2021-19,71.41048519654184,1073206,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3389,2021-20,45.766871638507126,1076595,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1922,2021-21,27.659064095597557,1078517,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1224,2021-22,16.383998426802847,1079741,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,841,2021-23,10.754277416194494,1080582,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,476,2021-24,6.8587812867448665,1081058,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,393,2021-25,4.525649915095891,1081451,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,298,2021-26,3.5986468254675037,1081749,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,305,2021-27,3.1403531631793125,1082054,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,431,2021-28,3.8330015391376016,1082485,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,703,2021-29,5.905738784486468,1083188,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1138,2021-30,9.587711730370007,1084326,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1645,2021-31,14.493537069864056,1085971,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2536,2021-32,21.7741568412151,1088507,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3892,2021-33,33.47626887714199,1092399,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6316,2021-34,53.162064825430214,1098715,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9866,2021-35,84.27395503576722,1108581,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16545,2021-36,137.54538539424348,1125126,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30872,2021-37,246.9421657354452,1155998,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,48187,2021-38,411.72998462320606,1204185,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,76721,2021-39,650.5061905578798,1280906,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,91916,2021-40,878.241685537429,1372822,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,101837,2021-41,1009.0428630604997,1474659,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,103685,2021-42,1070.3344325090193,1578344,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,81631,2021-43,965.1039581886193,1659975,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,54489,2021-44,708.8969694394162,1714464,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,31841,2021-45,449.5964984697679,1746305,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,19001,2021-46,264.77916338700265,1765306,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13444,2021-47,168.96974855614062,1778750,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8579,2021-48,114.69319687014593,1787329,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6592,2021-49,79.00878580197902,1793921,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4909,2021-50,59.89585693155103,1798830,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4766,2021-51,50.38626343907106,1803596,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10227,2021-52,78.08178271235063,1813823,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,36938,2022-01,245.62977933889263,1850761,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,60392,2022-02,506.88320625579183,1911153,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,114184,2022-03,909.1712998593559,2025337,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,178356,2022-04,1523.5139541566766,2203693,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,192602,2022-05,1931.9056860807152,2396295,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,145098,2022-06,1758.701929030935,2541393,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,91482,2022-07,1232.0808480015949,2632875,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,57766,2022-08,777.2660512407728,2690641,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,35796,2022-09,487.2599048978156,2726437,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,21475,2022-10,298.26064014667065,2747912,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23230,2022-11,232.8183883249273,2771142,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23551,2022-12,243.6299524489078,2794693,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18789,2022-13,220.50174615093215,2813482,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,12021,2022-14,160.45486062612704,2825503,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8699,2022-15,107.9073259387651,2834202,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6016,2022-16,76.63399137012202,2840218,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6124,2022-17,63.22369386566642,2846342,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4626,2022-18,55.984737154523394,2850968,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3813,2022-19,43.94932063693236,2854781,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2851,2022-20,34.705329153278505,2857632,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2400,2022-21,27.34659114403743,2860032,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2068,2022-22,23.268819126177725,2862100,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2169,2022-23,22.065798262671223,2864269,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2550,2022-24,24.57599764020427,2866819,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4051,2022-25,34.37723255414036,2870870,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,7992,2022-26,62.71852926064421,2878862,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14990,2022-27,119.68755621258201,2893852,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,25535,2022-28,211.0494393662382,2919387,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,44841,2022-29,366.50994064992915,2964228,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56948,2022-30,530.1051544392355,3021176,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51416,2022-31,564.3469820476998,3072592,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39681,2022-32,474.42247447122026,3112273,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29127,2022-33,358.34398084915773,3141400,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22389,2022-34,268.2892762095281,3163789,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16090,2022-35,200.39411171803775,3179879,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13213,2022-36,152.60658165944176,3193092,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,11976,2022-37,131.1813529474688,3205068,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8594,2022-38,107.12614355986477,3213662,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,7529,2022-39,83.96668996673309,3221191,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5235,2022-40,66.47341256189178,3226426,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3923,2022-41,47.69378817312793,3230349,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3358,2022-42,37.91859267182185,3233707,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2945,2022-43,32.825283561391714,3236652,TESSy COVID-19,
